DATE,Equity,Benchmark_Value,Drawdown,Daily_Return
2021-03-03,148741.99005579186,109177.37232867954,0.0,0.03430533320448226
2021-03-04,150969.6896445675,108527.7700725577,0.0,0.0149769381728726
2021-03-05,149340.68805002404,107246.10589870722,-0.010790255967132678,-0.010790255967132678
2021-03-08,150818.28852915,107416.73998110488,-0.0010028576979520532,0.009894158774941708
2021-03-09,150932.68954538536,107914.95241180906,-0.00024508296512526506,0.000758535435927854
2021-03-10,155613.5912749691,108549.15258031324,0.0,0.031013173777548086
2021-03-12,155017.33865427208,107715.6691100358,-0.0038316230337711588,-0.0038316230337711588
2021-03-15,155460.0372741146,106999.35510022508,-0.0009867647137785651,0.002855800671625941
2021-03-16,159928.04085611535,107021.16358762732,0.0,0.028740528179100666
2021-03-17,155635.54111551476,105372.14626002818,-0.02684019461266629,-0.02684019461266629
2021-03-18,153007.18813776207,104128.1102883022,-0.04327479209590179,-0.01688787123374269
2021-03-19,156826.53919836236,105325.95670225935,-0.019393107307200452,0.024961906084840058
2021-03-22,163660.09065511895,105532.08073600597,0.0,0.04357394795349756
2021-03-23,168282.89677694513,106205.20375065891,0.0,0.02824638617344899
2021-03-24,169103.64239767267,104322.69110887764,0.0,0.004877177873966687
2021-03-25,163197.54152181817,102578.73043531862,-0.03492592348759349,-0.03492592348759349
2021-03-26,165073.29466512872,103909.58272954896,-0.023833595039106092,0.01149375858128221
2021-03-30,168890.59652975274,105953.75047097896,-0.0012598538085827338,0.02312489050617117
2021-03-31,172878.64384725763,105319.115970286,0.0,0.0236131993103732
2021-04-01,179388.16327772333,106732.92571257416,0.0,0.0376536932821907
2021-04-05,183909.22467909052,105189.96061191725,0.0,0.02520267401571985
2021-04-06,190402.53011427118,105698.86429649922,0.0,0.03530712201365138
2021-04-07,187125.08622083857,106752.59594920084,-0.017213237090209055,-0.017213237090209055
2021-04-08,182612.4378748913,107268.77469794493,-0.040913806317093626,-0.024115678111814476
2021-04-09,183149.6227686901,107146.89440373832,-0.03809249457571917,0.0029416665154364807
2021-04-12,174747.29714613152,102842.1612603585,-0.08222176963060357,-0.04587683826774991
2021-04-13,178462.5343287487,104232.88457630435,-0.06270922859248051,0.02126062745056556
2021-04-15,177449.26197462273,104668.22742268199,-0.06803096645761209,-0.005677787542002544
2021-04-16,179436.1152033825,105185.25813071946,-0.05759595161002917,0.011196739882997742
2021-04-19,178702.7429957409,103289.91598428485,-0.06144764521515855,-0.004087093653417306
2021-04-20,181830.08500623895,103109.87693949159,-0.04502274787466021,0.017500246264113395
2021-04-22,183715.46897840692,103765.45961575132,-0.03512065271323328,0.010368933018445547
2021-04-23,182673.58163404657,103539.23101318924,-0.040592677395547394,-0.005671200961758993
2021-04-26,182818.2075495739,104490.75260831096,-0.03983309759668374,0.0007917177417426924
2021-04-27,184050.44923353387,105736.9268308125,-0.0333613260124489,0.006740256894958385
2021-04-28,184844.71041822626,107066.06685391396,-0.02918984160929672,0.004315453659581081
2021-04-29,184293.1111750622,107193.07560896505,-0.03208685796109112,-0.0029841224123536847
2021-04-30,184352.80694532586,105752.32056588806,-0.03177333392216242,0.0003239175348608292
2021-05-03,190692.08937025262,106016.61170276342,0.0,0.034386687840380015
2021-05-04,189751.30516004754,105205.78867918163,-0.004933525104853342,-0.004933525104853342
2021-05-05,191605.42654371454,106168.4275078278,0.0,0.009771323481032823
2021-05-06,196707.14970350458,106928.79282463179,0.0,0.026626193484275307
2021-05-07,198306.5859065075,107452.22993245382,0.0,0.008131052711676912
2021-05-10,201304.59631300165,108365.69734580435,0.0,0.015118057692282472
2021-05-11,197265.27584791376,108129.20346901118,-0.020065714042650562,-0.020065714042650562
2021-05-12,192066.83224439813,107237.1269159583,-0.04588948408430793,-0.026352552831059306
2021-05-14,185724.86440870474,106674.34098234081,-0.0773938210535069,-0.033019588866980754
2021-05-17,191101.84951612662,108384.50727059554,-0.050683128869104976,0.02895134759979867
2021-05-18,194228.25227186392,109812.8587886659,-0.035152421607577033,0.01635987701664532
2021-05-19,193910.38529798697,109555.41673630598,-0.036731456461717715,-0.0016365640433814166
2021-05-20,194980.36996614648,108934.89803174851,-0.031416204412053506,0.005517933794599195
2021-05-21,196335.22159731103,110486.40778296554,-0.02468584824543152,0.006948656582197454
2021-05-24,197911.14270174218,110867.8767328497,-0.01685730814602515,0.008026685643105935
